"Client";"BLUEBOOK";"RETAINED";"NPOLICY";"CLM_AMT";"AGE";"YOJ";"GENDER";"MARRIED";"MAX_EDUC"
"461";25250;4;3;4903;47;14;"M";"No";"<High School"
"462";10210;1;3;3499;50;14;"M";"No";"Bachelors"
"463";15230;1;3;0;50;14;"M";"No";"Bachelors"
"464";15080;6;1;0;46;7;"F";"Yes";"<High School"
"465";14300;10;1;0;40;11;"M";"Yes";"Masters"
"466";16850;9;2;6405;53;12;"M";"Yes";"Masters"
"467";34270;4;1;0;51;13;"M";"Yes";"Masters"
"468";5950;1;4;0;33;0;"M";"Yes";"<High School"
"469";7060;1;4;0;38;10;"F";"No";"High School"
"470";11310;1;4;4656;38;10;"F";"No";"High School"
"471";7060;1;4;0;38;10;"F";"No";"High School"
"472";11080;13;1;0;54;15;"M";"Yes";"High School"
"473";24320;3;1;0;40;11;"F";"No";"Masters"
"474";27450;4;1;7338;44;17;"M";"Yes";"<High School"
"475";12130;6;1;0;41;11;"M";"No";"Masters"
"476";9620;6;1;6780;37;11;"F";"No";"High School"
"477";26460;6;3;0;48;14;"M";"Yes";"High School"
"478";1500;10;2;0;55;15;"F";"Yes";"Masters"
"479";10590;6;1;0;39;12;"F";"No";"Bachelors"
"480";7900;6;1;0;44;0;"F";"Yes";"High School"
"481";11550;1;1;8767;55;15;"M";"Yes";"<High School"
"482";28250;13;4;0;46;11;"M";"No";"PhD"
"483";8850;8;2;5007;30;12;"M";"Yes";"High School"
"484";25530;13;1;0;41;11;"F";"No";"Bachelors"
"485";23630;1;1;4799;56;0;"F";"No";"<High School"
"486";12850;3;1;12023,8023889089;47;14;"M";"No";"Bachelors"
"487";19860;6;1;0;46;10;"F";"No";"PhD"
"488";14040;9;1;0;48;12;"M";"No";"Bachelors"
"489";12850;1;1;0;42;9;"F";"Yes";"<High School"
"490";5300;10;1;0;38;0;"F";"Yes";"Bachelors"
"491";16190;14;1;0;45;15;"M";"Yes";"Masters"
"492";31770;6;2;0;50;12;"M";"No";"<High School"
"493";9170;1;2;3843;50;12;"M";"No";"<High School"
"494";14500;1;1;3521;45;0;"F";"Yes";"High School"
"495";18640;1;2;0;46;14;"M";"Yes";"Masters"
"496";20230;1;2;0;47;14;"M";"Yes";"Masters"
"497";17890;3;1;594;35;17;"F";"Yes";"Bachelors"
"498";28800;6;1;2075;37;16;"F";"Yes";"PhD"
"499";39520;7;1;0;39;13;"F";"No";"PhD"
"500";28360;6;2;0;46;6;"M";"Yes";"Bachelors"
"501";27520;4;2;0;45;11;"F";"No";"PhD"
"502";34320;1;2;0;45;11;"F";"No";"PhD"
"503";26880;4;1;0;58;13;"F";"No";"Masters"
"504";5150;1;1;0;39;14;"M";"Yes";"<High School"
"505";5800;11;1;7197;43;0;"M";"Yes";"<High School"
"506";12200;3;2;40941,34905455;44;12;"M";"Yes";"<High School"
"507";21400;4;2;0;44;12;"M";"Yes";"<High School"
"508";24000;17;1;0;49;11;"M";"No";"Masters"
"509";5990;17;2;0;51;14;"F";"Yes";"Bachelors"
"510";14080;7;1;3261;40;11;"F";"Yes";"High School"
"511";6800;10;1;0;53;13;"M";"No";"Masters"
"512";18420;1;1;5252;34;NA;"M";"No";"Bachelors"
"513";16200;6;1;22637,6585955569;53;10;"F";"Yes";"Bachelors"
"514";23250;1;2;18323,2837510308;31;12;"F";"No";"<High School"
"515";13330;1;2;0;31;12;"F";"No";"<High School"
"516";8030;17;1;3722;54;12;"F";"Yes";"High School"
"517";18290;1;1;0;54;16;"F";"Yes";"Bachelors"
"518";12340;9;1;0;40;9;"M";"Yes";"Masters"
"519";1500;7;1;692,679967961927;47;9;"F";"No";"Bachelors"
"520";18150;4;1;0;42;9;"M";"No";"PhD"
"521";21690;1;1;0;37;16;"F";"Yes";"Masters"
"522";14400;11;2;0;40;11;"F";"No";"Bachelors"
"523";29930;4;2;0;40;11;"F";"No";"Bachelors"
"524";15110;4;1;0;52;14;"M";"Yes";"PhD"
"525";30490;4;1;0;54;12;"F";"No";"PhD"
"526";13460;11;1;0;49;14;"F";"No";"Masters"
"527";20730;6;1;22243,714846022;42;6;"M";"No";"Bachelors"
"528";18150;1;2;4281;56;14;"M";"Yes";"High School"
"529";7100;1;2;0;57;14;"M";"Yes";"High School"
"530";18650;6;1;0;44;10;"M";"No";"Masters"
"531";17790;3;2;0;50;10;"M";"Yes";"<High School"
"532";17980;4;1;0;46;9;"M";"Yes";"Masters"
"533";3720;1;2;0;42;15;"M";"Yes";"Masters"
"534";7920;6;2;0;42;15;"M";"Yes";"Masters"
"535";11260;1;1;0;43;14;"F";"Yes";"Bachelors"
"536";5400;3;2;0;39;12;"M";"Yes";"High School"
"537";11610;7;2;0;40;13;"M";"Yes";"<High School"
"538";5510;7;1;0;33;15;"F";"Yes";"High School"
"539";38240;9;2;3452;58;10;"F";"Yes";"PhD"
"540";16330;1;1;0;44;13;"F";"Yes";"Bachelors"
"541";13730;6;2;0;56;14;"F";"Yes";"Bachelors"
"542";9540;6;1;0;43;12;"M";"Yes";"High School"
"543";4270;4;1;1488;51;0;"F";"No";"Bachelors"
"544";20530;1;1;0;47;12;"F";"No";"Masters"
"545";17330;1;2;5493;40;9;"F";"No";"High School"
"546";20390;6;2;7170;42;9;"F";"No";"High School"
"547";20840;13;2;4314;63;19;"M";"Yes";"Masters"
"548";10630;1;3;0;44;8;"M";"No";"Masters"
"549";19630;4;1;2854;51;0;"M";"No";"High School"
"550";10750;9;4;0;32;10;"F";"Yes";"High School"
"551";10750;1;4;0;33;10;"F";"Yes";"High School"
"552";9240;4;1;0;42;0;"F";"Yes";"Bachelors"
"553";28600;17;2;0;49;14;"M";"No";"Masters"
"554";13810;6;3;0;50;8;"F";"No";"Bachelors"
"555";17970;4;3;0;50;8;"F";"No";"Bachelors"
"556";17270;6;1;0;42;13;"F";"Yes";"<High School"
"557";22090;17;3;0;44;17;"M";"Yes";"Bachelors"
"558";17520;7;3;0;49;10;"M";"No";"Masters"
"559";4700;6;2;4376,29650200305;32;9;"F";"No";"High School"
"560";20590;1;3;1644,69454113606;57;10;"F";"No";"PhD"
"561";37320;6;3;0;58;10;"F";"No";"Masters"
"562";35530;10;3;0;60;11;"F";"No";"PhD"
"563";6200;13;1;0;41;0;"F";"No";"<High School"
"564";34730;6;2;0;53;7;"M";"Yes";"PhD"
"565";13620;1;1;0;47;13;"M";"Yes";"Bachelors"
"566";15230;7;1;0;34;14;"F";"Yes";"Bachelors"
"567";1500;4;1;0;43;12;"F";"Yes";"<High School"
"568";10570;3;1;0;51;7;"M";"Yes";"<High School"
"569";11970;13;1;0;30;10;"M";"No";"Bachelors"
"570";17720;1;1;3848;55;10;"F";"No";"PhD"
"571";21770;13;3;0;56;16;"M";"Yes";"Bachelors"
"572";7110;4;2;0;52;10;"M";"No";"High School"
"573";22070;4;1;3997;40;12;"M";"No";"Bachelors"
"574";12890;3;1;0;49;10;"F";"No";"<High School"
"575";3440;3;1;3348;40;NA;"F";"No";"PhD"
"576";20490;9;1;0;62;15;"F";"Yes";"High School"
"577";26450;6;2;0;44;11;"M";"No";"PhD"
"578";5900;6;2;0;45;11;"M";"No";"PhD"
"579";21620;7;1;4451;37;12;"M";"Yes";"Bachelors"
"580";29330;1;1;0;40;14;"F";"Yes";"Bachelors"
"581";23470;4;1;0;45;14;"M";"Yes";"<High School"
"582";14920;10;1;0;40;NA;"F";"No";"Bachelors"
"583";22300;1;1;0;49;15;"M";"Yes";"PhD"
"584";12970;1;2;0;53;12;"M";"Yes";"Masters"
"585";2990;4;2;3776;34;13;"F";"Yes";"<High School"
"586";6200;4;1;3043;47;7;"M";"No";"<High School"
"587";26550;7;2;5162;39;NA;"M";"No";"<High School"
"588";7240;13;2;1207;40;11;"M";"No";"High School"
"589";18690;9;1;0;48;13;"M";"No";"High School"
"590";12510;1;1;3887;36;9;"F";"No";"<High School"
"591";9480;4;2;1942;43;11;"M";"Yes";"High School"
"592";50180;6;1;0;56;14;"F";"No";"PhD"
"593";18540;1;1;0;36;9;"M";"No";"Bachelors"
"594";22240;7;1;0;43;15;"M";"Yes";"<High School"
"595";13190;11;1;0;39;13;"M";"Yes";"Bachelors"
"596";29040;4;2;0;56;6;"F";"Yes";"Masters"
"597";22680;7;2;0;59;6;"F";"Yes";"PhD"
"598";20700;1;1;0;43;11;"M";"Yes";"<High School"
"599";9890;15;1;0;29;6;"M";"No";"<High School"
"600";17050;6;1;0;42;14;"F";"Yes";"Bachelors"
"601";1500;1;1;0;43;14;"M";"Yes";"Bachelors"
"602";5520;4;2;0;43;10;"M";"Yes";"High School"
"603";17520;6;1;6764;42;14;"F";"No";"Masters"
"604";21120;9;2;0;56;12;"M";"Yes";"PhD"
"605";22480;7;1;0;52;10;"F";"No";"PhD"
"606";13860;4;1;0;45;9;"M";"Yes";"<High School"
"607";10840;4;1;0;34;11;"M";"Yes";"High School"
"608";10660;1;1;0;43;14;"M";"Yes";"Bachelors"
"609";16200;4;1;8484;29;13;"F";"Yes";"High School"
"610";6190;1;1;5900;38;14;"F";"Yes";"Masters"
"611";9350;1;2;5745;41;8;"M";"Yes";"Bachelors"
"612";9290;1;1;539,355838173043;37;14;"M";"No";"High School"
"613";8020;3;2;0;48;12;"F";"No";"Masters"
"614";11800;7;1;0;51;0;"F";"Yes";"High School"
"615";9800;1;1;2002;53;9;"F";"Yes";"High School"
"616";26220;4;1;0;46;11;"M";"No";"PhD"
"617";8740;10;1;6855;55;14;"M";"Yes";"<High School"
"618";20630;6;1;0;52;11;"M";"No";"Bachelors"
"619";18870;4;1;0;65;12;"M";"Yes";"Bachelors"
"620";22460;13;1;3801;50;NA;"F";"Yes";"Masters"
"621";28290;1;1;0;51;7;"F";"No";"Masters"
"622";13750;10;1;0;52;NA;"F";"Yes";"High School"
"623";21570;10;3;0;56;NA;"M";"Yes";"High School"
"624";8830;10;1;3435;26;13;"F";"No";"<High School"
"625";6130;4;3;0;39;12;"F";"Yes";"Masters"
"626";12200;3;3;0;42;12;"F";"Yes";"Masters"
"627";19070;13;1;4246;40;11;"F";"No";"Masters"
"628";14110;5;1;0;51;8;"M";"Yes";"High School"
"629";11200;3;1;0;55;7;"M";"Yes";"High School"
"630";25900;6;1;0;35;12;"F";"No";"Bachelors"
"631";17210;10;1;0;52;12;"M";"Yes";"PhD"
"632";14130;6;1;0;41;15;"M";"Yes";"High School"
"633";2630;10;1;0;49;0;"M";"No";"High School"
"634";25320;1;1;747;50;15;"M";"Yes";"High School"
"635";18640;1;2;845;28;13;"M";"Yes";"<High School"
"636";11190;6;2;1731;29;13;"M";"Yes";"Bachelors"
"637";29620;11;1;0;47;11;"F";"Yes";"PhD"
"638";19230;7;1;0;46;10;"M";"No";"PhD"
"639";11990;4;2;0;42;14;"M";"Yes";"<High School"
"640";7260;1;2;0;41;15;"M";"No";"PhD"
"641";1500;1;1;0;52;13;"M";"Yes";"Masters"
"642";6650;6;1;0;49;5;"F";"No";"Masters"
"643";12260;3;2;0;49;12;"F";"Yes";"<High School"
"644";14130;7;1;0;54;13;"M";"No";"<High School"
"645";16990;10;1;0;36;13;"M";"Yes";"<High School"
"646";6420;1;3;4579;44;13;"M";"Yes";"<High School"
"647";8330;6;3;6293;44;13;"M";"Yes";"<High School"
"648";11090;1;2;0;43;12;"F";"Yes";"High School"
"649";25240;3;1;3845;46;9;"M";"No";"PhD"
"650";13350;1;1;0;63;15;"F";"Yes";"Masters"
"651";20160;6;1;0;51;12;"F";"Yes";"Bachelors"
"652";7830;1;1;0;48;13;"M";"Yes";"PhD"
"653";10000;4;1;0;48;14;"F";"Yes";"Masters"
"654";6600;1;1;0;51;0;"F";"Yes";"High School"
"655";21390;11;2;0;39;14;"F";"Yes";"High School"
"656";24820;7;2;3985;40;NA;"F";"Yes";"High School"
"657";14610;6;2;0;53;13;"M";"Yes";"PhD"
"658";13810;1;2;0;45;NA;"F";"No";"Bachelors"
"659";15380;13;2;1973;35;14;"F";"No";"PhD"
"660";12150;3;1;3686;43;9;"M";"No";"Bachelors"
"661";7760;9;1;13351,8944375562;31;15;"F";"Yes";"High School"
"662";7100;1;1;0;56;NA;"F";"Yes";"<High School"
"663";19980;21;1;3138,39809123947;34;11;"F";"Yes";"<High School"
"664";18340;9;1;0;46;13;"M";"No";"High School"
"665";9960;6;3;0;52;13;"M";"Yes";"<High School"
"666";33870;1;1;0;49;12;"M";"Yes";"Masters"
"667";18240;13;3;0;41;15;"M";"Yes";"PhD"
"668";20960;1;2;0;53;10;"F";"No";"High School"
"669";10520;10;2;0;53;10;"F";"No";"High School"
"670";1500;1;1;0;53;10;"M";"Yes";"Masters"
"671";12950;1;1;2240;44;11;"F";"No";"High School"
"672";12520;7;1;0;33;12;"M";"No";"PhD"
"673";5900;1;2;0;47;10;"F";"Yes";"Bachelors"
"674";24730;4;2;3929;44;7;"M";"Yes";"Masters"
"675";11830;4;1;6075;41;13;"F";"No";"High School"
"676";10160;5;2;1944,89670241782;30;0;"F";"No";"High School"
"677";18020;1;1;5704;49;12;"F";"Yes";"Bachelors"
"678";12100;6;1;0;45;10;"M";"No";"<High School"
"679";14070;1;1;4446;27;12;"F";"No";"<High School"
"680";2070;1;1;3327;37;12;"F";"No";"<High School"
"681";11950;7;2;3602;64;15;"F";"Yes";"High School"
"682";25110;10;1;0;50;12;"M";"Yes";"Bachelors"
"683";15120;13;1;0;35;14;"F";"Yes";"Bachelors"
"684";20520;1;2;1643;39;11;"M";"No";"PhD"
"685";3210;1;3;0;34;0;"F";"Yes";"High School"
"686";41620;10;2;0;51;13;"F";"No";"PhD"
"687";35830;1;2;0;52;13;"F";"No";"PhD"
"688";17820;1;1;0;39;11;"M";"Yes";"Bachelors"
"689";6710;7;1;8067;53;16;"M";"Yes";"Masters"
"690";9690;4;1;0;43;10;"M";"Yes";"Masters"
"691";9070;1;1;5337,95373851312;52;13;"M";"Yes";"<High School"
"692";9640;1;1;6208;54;12;"F";"No";"Bachelors"
"693";12030;6;1;0;47;13;"F";"Yes";"Masters"
"694";4500;6;1;3706;30;0;"F";"No";"Bachelors"
"695";28700;1;3;0;42;12;"F";"No";"Bachelors"
"696";26630;1;1;5601;59;12;"M";"Yes";"Bachelors"
"697";13610;1;1;4652;34;11;"M";"Yes";"<High School"
"698";13420;1;1;0;61;10;"F";"Yes";"<High School"
"699";12760;4;1;1414;62;0;"F";"Yes";"High School"
"700";2840;4;1;0;47;NA;"F";"No";"Masters"
"701";9030;1;1;0;33;0;"F";"Yes";"High School"
"702";13810;1;1;0;38;11;"F";"Yes";"Masters"
"703";16910;1;1;0;31;8;"F";"Yes";"Masters"
"704";13610;1;2;0;47;14;"F";"Yes";"Masters"
"705";6200;6;2;0;47;14;"F";"Yes";"Masters"
"706";13110;10;2;0;56;11;"F";"No";"Bachelors"
"707";22460;4;2;0;56;11;"F";"No";"Bachelors"
"708";15850;1;1;0;42;14;"M";"No";"<High School"
"709";5200;1;1;1137;37;12;"F";"Yes";"PhD"
"710";16800;17;1;0;37;11;"F";"No";"Bachelors"
"711";23690;1;1;1069;35;16;"F";"Yes";"High School"
"712";12500;10;1;4654;49;14;"M";"Yes";"High School"
"713";6200;1;1;6315;47;14;"F";"Yes";"High School"
"714";23640;6;1;0;44;9;"F";"Yes";"Bachelors"
"715";16230;1;1;4284;55;16;"M";"Yes";"Masters"
"716";5700;6;2;0;42;13;"F";"No";"Bachelors"
"717";10440;1;2;3244;42;NA;"F";"No";"Bachelors"
"718";8730;1;2;0;49;11;"M";"Yes";"High School"
"719";16390;10;1;0;49;11;"F";"No";"<High School"
"720";17070;4;1;0;57;8;"F";"Yes";"Masters"
"721";1500;16;1;0;58;13;"M";"No";"PhD"
"722";10780;4;1;0;31;12;"M";"No";"Masters"
"723";13810;1;1;5383;39;12;"F";"Yes";"Masters"
"724";29600;1;2;0;40;11;"M";"Yes";"PhD"
"725";7210;6;1;0;50;15;"F";"Yes";"Bachelors"
"726";14060;1;1;0;45;11;"M";"Yes";"Masters"
"727";12820;6;1;7055;51;6;"M";"No";"High School"
"728";7180;1;1;0;40;0;"F";"Yes";"Bachelors"
"729";23130;1;2;0;49;11;"F";"No";"Bachelors"
"730";5750;1;1;0;31;13;"F";"Yes";"Bachelors"
"731";12850;7;1;3660;37;0;"F";"Yes";"Bachelors"
"732";6720;1;3;7836;51;0;"M";"Yes";"High School"
"733";13350;10;2;5257;65;14;"F";"Yes";"Masters"
"734";13350;6;2;0;65;14;"F";"Yes";"Masters"
"735";30270;1;2;3868;45;13;"F";"Yes";"Bachelors"
"736";12270;10;1;0;38;14;"M";"Yes";"High School"
"737";22930;3;1;3982;48;13;"M";"Yes";"Masters"
"738";15420;1;2;4111;59;12;"M";"No";"High School"
"739";24170;1;2;0;60;12;"M";"No";"High School"
"740";11590;6;1;3405;51;11;"F";"Yes";"Bachelors"
"741";12690;1;3;0;39;12;"F";"No";"Bachelors"
"742";21980;14;3;0;39;12;"F";"No";"Bachelors"
"743";9280;3;1;0;52;11;"F";"Yes";"High School"
"744";9810;13;2;0;40;11;"F";"No";"High School"
"745";23710;1;1;0;38;13;"F";"No";"Masters"
"746";26640;1;1;0;62;9;"M";"Yes";"Bachelors"
"747";1760;3;1;0;43;5;"M";"No";"Bachelors"
"748";27130;6;1;0;46;10;"M";"No";"Masters"
"749";13820;4;1;1399;35;0;"F";"Yes";"<High School"
"750";8210;10;2;0;24;7;"F";"Yes";"Masters"
"751";3900;18;2;8097;26;7;"F";"Yes";"Masters"
"752";9440;1;1;0;50;11;"F";"Yes";"High School"
"753";18780;1;1;0;35;12;"M";"No";"High School"
"754";11580;4;2;0;41;8;"F";"No";"Bachelors"
"755";12510;10;2;0;41;8;"F";"No";"Bachelors"
"756";17150;7;1;0;41;9;"M";"Yes";"Masters"
"757";12460;3;2;0;42;12;"F";"Yes";"Bachelors"
"758";8260;6;2;0;42;12;"F";"Yes";"Bachelors"
"759";14450;11;1;0;62;17;"F";"Yes";"PhD"
"760";14240;4;3;3085;43;0;"F";"No";"<High School"
"761";19550;10;1;5458;45;17;"F";"No";"Masters"
"762";14160;7;1;0;36;8;"M";"No";"High School"
"763";18750;1;2;0;42;10;"M";"Yes";"High School"
"764";21090;6;2;2362,89303275716;43;10;"M";"Yes";"Bachelors"
"765";7200;10;1;0;57;14;"F";"Yes";"High School"
"766";9950;11;2;5576;41;10;"F";"No";"<High School"
"767";31000;1;2;7199;43;10;"F";"No";"<High School"
"768";17730;9;2;0;37;7;"M";"No";"Bachelors"
"769";2330;13;1;0;44;10;"M";"No";"High School"
"770";11510;6;1;16802,6512018424;51;17;"M";"Yes";"High School"
"771";27160;3;2;0;48;7;"M";"Yes";"<High School"
"772";23260;1;2;0;48;7;"M";"Yes";"<High School"
"773";19700;1;2;0;35;4;"F";"No";"Masters"
"774";11300;10;2;0;36;14;"F";"Yes";"<High School"
"775";17240;4;2;0;37;14;"F";"Yes";"Bachelors"
"776";19810;1;1;0;48;11;"F";"Yes";"High School"
"777";10830;1;1;0;40;11;"F";"Yes";"Bachelors"
"778";17940;4;1;0;41;17;"F";"Yes";"<High School"
"779";8530;4;2;0;39;13;"F";"Yes";"Masters"
"780";19670;7;1;0;63;15;"F";"Yes";"Masters"
"781";5340;14;1;0;38;0;"F";"Yes";"<High School"
"782";15840;14;1;0;35;0;"M";"No";"High School"
"783";6380;1;1;3960;32;10;"F";"No";"<High School"
"784";20900;13;1;0;43;11;"F";"No";"Masters"
"785";5510;3;1;0;37;4;"F";"Yes";"High School"
"786";29420;6;1;0;45;9;"F";"No";"High School"
"787";5400;6;3;0;39;NA;"F";"No";"<High School"
"788";15070;10;1;0;38;10;"F";"No";"<High School"
"789";11580;4;1;3698;36;NA;"F";"No";"Bachelors"
"790";27400;6;2;0;52;14;"M";"No";"PhD"
"791";5100;4;2;0;36;16;"F";"Yes";"Bachelors"
"792";6200;9;2;1305;47;0;"M";"No";"<High School"
"793";17890;6;2;3968;47;0;"M";"No";"<High School"
"794";5300;1;3;0;35;12;"M";"No";"Bachelors"
"795";18550;1;2;2265;36;9;"M";"No";"Bachelors"
"796";8720;4;2;18773,5979356319;36;9;"M";"No";"Bachelors"
"797";27980;4;1;0;51;12;"M";"No";"Masters"
"798";30590;1;1;0;47;7;"M";"Yes";"Bachelors"
"799";11170;10;2;4376;47;8;"F";"No";"High School"
"800";27770;13;1;0;42;13;"M";"Yes";"Masters"
"801";6590;6;1;4820;58;11;"F";"Yes";"<High School"
"802";17540;1;2;4771;35;12;"F";"No";"Bachelors"
"803";13540;4;1;1537,76698134439;53;13;"M";"Yes";"<High School"
"804";6620;1;1;2738;47;NA;"M";"Yes";"High School"
"805";31330;15;1;0;50;9;"F";"Yes";"Masters"
"806";14390;1;1;0;41;13;"M";"Yes";"Bachelors"
"807";2770;7;1;0;41;13;"M";"Yes";"<High School"
"808";16270;1;2;0;42;12;"M";"Yes";"Masters"
"809";17670;9;1;0;64;10;"M";"No";"High School"
"810";5640;7;1;0;29;13;"F";"Yes";"High School"
"811";1500;13;1;0;40;8;"F";"Yes";"PhD"
"812";17690;11;2;0;38;NA;"F";"Yes";"Masters"
"813";31930;4;2;0;41;11;"F";"Yes";"Masters"
"814";6790;10;1;1254;33;11;"F";"Yes";"High School"
"815";13760;6;3;0;51;14;"M";"Yes";"High School"
"816";11180;4;3;0;52;14;"M";"Yes";"High School"
"817";10030;7;3;0;52;14;"M";"Yes";"High School"
"818";19230;1;1;4803;42;15;"M";"Yes";"PhD"
"819";6200;1;2;0;47;0;"F";"Yes";"Bachelors"
"820";32260;4;2;0;48;14;"M";"Yes";"Bachelors"
"821";8350;1;1;2849;41;9;"F";"Yes";"<High School"
"822";15450;13;1;0;40;7;"M";"No";"High School"
"823";19160;10;2;0;48;14;"M";"Yes";"Masters"
"824";18420;7;2;0;49;0;"M";"Yes";"Masters"
"825";15330;1;1;4037;55;11;"M";"Yes";"Bachelors"
"826";10430;10;1;0;38;10;"F";"Yes";"High School"
"827";10120;1;2;2398;32;0;"F";"No";"High School"
"828";15300;1;2;0;32;0;"F";"No";"High School"
"829";6400;10;1;0;49;15;"M";"Yes";"Masters"
"830";9160;6;1;0;48;12;"M";"Yes";"<High School"
"831";15120;1;2;0;52;9;"F";"No";"Bachelors"
"832";18730;1;2;7385;53;9;"F";"No";"Bachelors"
"833";8700;6;1;6250;37;10;"M";"No";"High School"
"834";12200;2;1;4408;52;11;"M";"Yes";"Masters"
"835";14620;1;1;0;49;15;"M";"Yes";"Bachelors"
"836";14670;1;1;1533;47;NA;"F";"No";"High School"
"837";17270;1;2;6001;51;13;"M";"No";"High School"
"838";13250;4;2;0;41;16;"F";"Yes";"Masters"
"839";14060;13;1;0;46;6;"F";"Yes";"High School"
"840";21730;1;1;0;40;12;"M";"No";"Bachelors"
"841";13460;10;1;0;55;16;"F";"Yes";"High School"
"842";8690;10;1;0;40;0;"F";"No";"High School"
"843";26330;3;2;0;26;9;"F";"No";"Bachelors"
"844";13100;1;1;0;39;5;"F";"Yes";"<High School"
"845";5900;10;1;0;44;0;"F";"Yes";"Bachelors"
"846";27240;7;2;0;60;15;"M";"Yes";"Masters"
"847";22880;4;1;3075;38;12;"M";"Yes";"High School"
"848";9150;10;1;1791,39445750686;32;0;"M";"Yes";"<High School"
"849";20270;1;1;0;39;11;"F";"No";"Bachelors"
"850";15920;3;1;0;28;8;"M";"No";"High School"
"851";42560;4;2;0;34;11;"M";"Yes";"Masters"
"852";25850;4;5;0;37;9;"M";"No";"Bachelors"
"853";15430;1;5;0;38;9;"M";"No";"Masters"
"854";7900;6;5;0;40;9;"M";"No";"Masters"
"855";15390;1;5;0;40;9;"M";"No";"Masters"
"856";20360;10;5;0;40;9;"M";"No";"Masters"
"857";10280;10;1;0;43;15;"M";"Yes";"Bachelors"
"858";11880;10;1;0;45;0;"F";"Yes";"Bachelors"
"859";6800;6;2;5212;53;11;"F";"No";"High School"
"860";19900;4;2;0;50;8;"M";"No";"Bachelors"
"861";44130;7;2;4208;51;8;"M";"No";"Masters"
"862";12420;10;2;0;37;7;"F";"No";"Bachelors"
"863";30840;1;2;0;39;8;"F";"No";"Bachelors"
"864";8890;9;1;0;49;9;"M";"Yes";"<High School"
"865";5200;10;2;1929;37;11;"F";"No";"Bachelors"
"866";12680;7;2;0;37;11;"F";"No";"Bachelors"
"867";12370;10;1;6673;36;0;"M";"Yes";"<High School"
"868";29450;6;2;0;43;17;"F";"Yes";"Masters"
"869";6810;3;1;0;49;13;"F";"Yes";"Masters"
"870";14210;11;2;0;41;10;"F";"No";"Bachelors"
"871";24110;7;2;0;55;14;"F";"Yes";"High School"
"872";7090;4;1;0;39;9;"F";"Yes";"<High School"
"873";5800;7;2;5899;43;0;"F";"No";"<High School"
"874";18490;3;2;0;60;16;"M";"Yes";"<High School"
"875";25640;6;1;0;50;12;"F";"Yes";"<High School"
"876";1500;1;1;2967;47;10;"F";"No";"High School"
"877";17340;7;2;0;33;0;"F";"No";"High School"
"878";20660;3;1;7803,0846904183;39;11;"M";"No";"Masters"
"879";18050;3;5;0;50;13;"M";"Yes";"High School"
"880";14900;7;5;0;51;13;"M";"Yes";"<High School"
"881";9510;7;2;2987;36;12;"M";"No";"Bachelors"
"882";22950;4;1;0;57;11;"M";"Yes";"High School"
"883";16140;9;2;0;58;14;"F";"Yes";"Bachelors"
"884";16360;6;2;0;59;14;"F";"Yes";"Bachelors"
"885";10460;6;1;0;52;15;"M";"Yes";"<High School"
"886";21930;6;1;0;54;NA;"F";"No";"<High School"
"887";13060;7;1;0;34;12;"M";"Yes";"Masters"
"888";28350;4;1;0;57;14;"F";"Yes";"High School"
"889";21770;10;2;0;47;13;"M";"Yes";"Masters"
"890";31530;5;1;0;56;11;"F";"No";"<High School"
"891";11940;3;1;2776;51;9;"M";"No";"Masters"
"892";17910;6;2;0;47;12;"F";"Yes";"High School"
"893";16340;6;2;0;48;12;"F";"Yes";"Bachelors"
"894";29910;4;2;0;58;NA;"M";"Yes";"High School"
"895";18320;1;1;2959;36;12;"F";"No";"Bachelors"
"896";1500;7;1;4940;36;8;"F";"Yes";"Bachelors"
"897";17880;16;1;0;46;11;"M";"Yes";"Masters"
"898";22340;1;1;0;54;12;"F";"Yes";"Bachelors"
"899";8110;1;2;2277;42;8;"M";"No";"<High School"
"900";18710;10;2;0;42;12;"F";"No";"Masters"
"901";14460;10;2;0;47;13;"M";"Yes";"High School"
"902";5700;1;2;18391,5745414233;42;17;"F";"No";"Bachelors"
"903";17260;13;2;629;44;17;"F";"No";"Bachelors"
"904";7360;6;1;0;35;10;"M";"Yes";"<High School"
"905";16510;4;1;0;44;15;"M";"Yes";"High School"
"906";7150;6;5;0;49;0;"F";"Yes";"<High School"
"907";14410;11;1;0;38;13;"F";"No";"High School"
"908";2040;1;1;0;46;14;"F";"Yes";"<High School"
"909";5180;14;2;0;28;13;"M";"Yes";"<High School"
"910";19660;10;1;0;32;9;"F";"No";"Masters"
"911";30180;1;1;0;36;10;"M";"Yes";"Bachelors"
"912";23640;1;1;0;57;12;"M";"No";"Bachelors"
"913";14250;14;1;2353;56;17;"F";"Yes";"<High School"
"914";34260;1;1;648;44;10;"F";"Yes";"Bachelors"
"915";11610;7;1;26305,2605253618;47;0;"M";"Yes";"High School"
"916";13930;7;1;0;46;12;"F";"Yes";"Bachelors"
"917";24900;9;2;18855,9272513629;38;9;"M";"No";"Bachelors"
"918";14690;9;1;0;39;10;"M";"Yes";"Masters"
"919";30900;1;1;0;58;16;"F";"Yes";"Masters"
"920";30260;3;1;5259;54;11;"F";"No";"<High School"
"921";16860;6;2;0;38;9;"M";"No";"Bachelors"
"922";15380;4;2;0;40;9;"M";"No";"Bachelors"
"923";7960;3;1;1290;37;12;"M";"Yes";"Masters"
"924";27500;4;2;0;43;7;"F";"No";"High School"
